session,speaker,emotion
Ses03M_script03_2,F045,ang
Ses03M_script03_2,M000,neu
Ses03M_script03_2,M001,xxx
Ses03M_script03_2,M002,xxx
Ses03M_script03_2,M003,ang
Ses03M_script03_2,M004,ang
Ses03M_script03_2,M005,ang
Ses03M_script03_2,M006,ang
Ses03M_script03_2,M007,ang
Ses03M_script03_2,M008,ang
Ses03M_script03_2,M009,neu
Ses03M_script03_2,M010,neu
Ses03M_script03_2,M011,ang
Ses03M_script03_2,M012,ang
Ses03M_script03_2,M013,xxx
Ses03M_script03_2,M014,ang
Ses03M_script03_2,M015,fru
Ses03M_script03_2,M016,fru
Ses03M_script03_2,M017,fru
Ses03M_script03_2,M018,xxx
Ses03M_script03_2,M019,neu
Ses03M_script03_2,M020,neu
Ses03M_script03_2,M021,neu
Ses03M_script03_2,M022,xxx
Ses03M_script03_2,M023,xxx
Ses03M_script03_2,M024,xxx
Ses03M_script03_2,M025,fru
Ses03M_script03_2,M026,xxx
Ses03M_script03_2,M027,xxx
Ses03M_script03_2,M028,xxx
Ses03M_script03_2,M029,ang
Ses03M_script03_2,M030,ang
Ses03M_script03_2,M031,ang
Ses03M_script03_2,M032,ang
Ses03M_script03_2,M033,ang
Ses03M_script03_2,M034,ang
Ses03M_script03_2,M035,xxx
Ses03M_script03_2,M036,xxx
Ses03M_script03_2,M037,xxx
Ses03M_script03_2,M038,ang
Ses03M_script03_2,M039,ang
Ses03M_script03_2,M040,ang
Ses03M_script03_2,M041,ang
Ses03M_script03_2,M042,ang
Ses03M_script03_2,M043,ang
Ses03M_script03_2,M044,ang
Ses03M_script03_2,M045,ang
Ses03M_script03_2,M046,ang
Ses04F_impro01,F000,xxx
Ses04F_impro01,F001,fru
Ses04F_impro01,F002,fru
Ses04F_impro01,F003,fru
Ses04F_impro01,F004,ang
Ses04F_impro01,F005,fru
Ses04F_impro01,F006,fru
Ses04F_impro01,F007,fru
Ses04F_impro01,F008,ang
Ses04F_impro01,F009,ang
Ses04F_impro01,F010,ang
Ses04F_impro01,F011,fru
Ses04F_impro01,F012,ang
Ses04F_impro01,F013,fru
Ses04F_impro01,F014,ang
Ses04F_impro01,F015,xxx
Ses04F_impro01,F016,ang
Ses04F_impro01,F017,xxx
Ses04F_impro01,F018,xxx
Ses04F_impro01,F019,ang
Ses04F_impro01,F020,xxx
Ses04F_impro01,F021,ang
Ses04F_impro01,F022,ang
Ses04F_impro01,M000,fru
Ses04F_impro01,M001,fru
Ses04F_impro01,M002,fru
Ses04F_impro01,M003,fru
Ses04F_impro01,M004,fru
Ses04F_impro01,M005,ang
Ses04F_impro01,M006,fru
Ses04F_impro01,M007,fru
Ses04F_impro01,M008,ang
Ses04F_impro01,M009,fru
Ses04F_impro01,M010,fru
Ses04F_impro01,M011,ang
Ses04F_impro01,M012,xxx
Ses04F_impro01,M013,fru
Ses04F_impro01,M014,ang
Ses04F_impro01,M015,fru
Ses04F_impro01,M016,fru
Ses04F_impro01,M017,fru
Ses04F_impro01,M018,fru
Ses04F_impro01,M019,xxx
Ses04F_impro01,M020,xxx
Ses04F_impro01,M021,ang
Ses04F_impro01,M022,fru
Ses04F_impro01,M023,ang
Ses04F_impro01,M024,ang
Ses04F_impro01,M025,xxx
Ses04F_impro02,F000,sad
Ses04F_impro02,F001,sad
Ses04F_impro02,F002,sad
Ses04F_impro02,F003,sad
Ses04F_impro02,F004,xxx
Ses04F_impro02,F005,sad
Ses04F_impro02,F006,sad
Ses04F_impro02,F007,sad
Ses04F_impro02,F008,fru
Ses04F_impro02,F009,sad
Ses04F_impro02,F010,fru
Ses04F_impro02,F011,sad
Ses04F_impro02,F012,ang
Ses04F_impro02,F013,fru
Ses04F_impro02,F014,fru
Ses04F_impro02,F015,fru
Ses04F_impro02,F016,fru
Ses04F_impro02,F017,ang
Ses04F_impro02,F018,ang
Ses04F_impro02,F019,fru
Ses04F_impro02,F020,fru
Ses04F_impro02,F021,xxx
Ses04F_impro02,F022,ang
Ses04F_impro02,F023,sad
Ses04F_impro02,F024,sad
Ses04F_impro02,M000,sad
Ses04F_impro02,M001,sad
Ses04F_impro02,M002,fru
Ses04F_impro02,M003,fru
Ses04F_impro02,M004,sad
Ses04F_impro02,M005,fru
Ses04F_impro02,M006,fru
Ses04F_impro02,M007,xxx
Ses04F_impro02,M008,fru
Ses04F_impro02,M009,fru
Ses04F_impro02,M010,fru
Ses04F_impro02,M011,xxx
Ses04F_impro02,M012,sad
Ses04F_impro02,M013,fru
Ses04F_impro02,M014,fru
Ses04F_impro02,M015,fru
Ses04F_impro02,M016,fru
Ses04F_impro02,M017,fru
Ses04F_impro02,M018,ang
Ses04F_impro02,M019,fru
Ses04F_impro02,M020,ang
Ses04F_impro02,M021,ang
Ses04F_impro02,M022,xxx
Ses04F_impro02,M023,fru
Ses04F_impro02,M024,sad
Ses04F_impro02,M025,sad
Ses04F_impro02,M026,sad
Ses04F_impro03,F000,exc
Ses04F_impro03,F001,exc
Ses04F_impro03,F002,exc
Ses04F_impro03,F003,exc
Ses04F_impro03,F004,exc
Ses04F_impro03,F005,exc
Ses04F_impro03,F006,exc
Ses04F_impro03,F007,exc
Ses04F_impro03,F008,xxx
Ses04F_impro03,F009,exc
Ses04F_impro03,F010,hap
Ses04F_impro03,F011,exc
Ses04F_impro03,F012,hap
Ses04F_impro03,F013,exc
Ses04F_impro03,F014,exc
Ses04F_impro03,F015,exc
Ses04F_impro03,F016,exc
Ses04F_impro03,F017,exc
Ses04F_impro03,F018,exc
Ses04F_impro03,F019,xxx
Ses04F_impro03,F020,xxx
Ses04F_impro03,F021,xxx
Ses04F_impro03,F022,xxx
Ses04F_impro03,F023,xxx
Ses04F_impro03,F024,xxx
Ses04F_impro03,F025,xxx
Ses04F_impro03,F026,xxx
Ses04F_impro03,F027,xxx
Ses04F_impro03,F028,xxx
Ses04F_impro03,F029,xxx
Ses04F_impro03,F030,xxx
Ses04F_impro03,F031,xxx
Ses04F_impro03,F032,xxx
Ses04F_impro03,F033,xxx
Ses04F_impro03,F034,exc
Ses04F_impro03,F035,xxx
Ses04F_impro03,F036,exc
Ses04F_impro03,F037,xxx
Ses04F_impro03,F038,exc
Ses04F_impro03,F039,xxx
Ses04F_impro03,F040,exc
Ses04F_impro03,F041,exc
Ses04F_impro03,F042,exc
Ses04F_impro03,F043,exc
Ses04F_impro03,F044,exc
Ses04F_impro03,F045,exc
Ses04F_impro03,F046,xxx
Ses04F_impro03,F047,exc
Ses04F_impro03,F048,exc
Ses04F_impro03,F049,xxx
Ses04F_impro03,F050,exc
Ses04F_impro03,F051,exc
Ses04F_impro03,F052,exc
Ses04F_impro03,M000,neu
Ses04F_impro03,M001,neu
Ses04F_impro03,M002,sur
Ses04F_impro03,M003,exc
Ses04F_impro03,M004,exc
Ses04F_impro03,M005,exc
Ses04F_impro03,M006,xxx
Ses04F_impro03,M007,xxx
Ses04F_impro03,M008,xxx
Ses04F_impro03,M009,xxx
Ses04F_impro03,M010,xxx
Ses04F_impro03,M011,xxx
Ses04F_impro03,M012,xxx
Ses04F_impro03,M013,xxx
Ses04F_impro03,M014,exc
Ses04F_impro03,M015,xxx
Ses04F_impro03,M016,xxx
Ses04F_impro03,M017,xxx
Ses04F_impro03,M018,neu
Ses04F_impro03,M019,neu
Ses04F_impro03,M020,neu
Ses04F_impro03,M021,neu
Ses04F_impro03,M022,xxx
Ses04F_impro03,M023,fru
Ses04F_impro03,M024,xxx
Ses04F_impro03,M025,xxx
Ses04F_impro03,M026,xxx
Ses04F_impro03,M027,neu
Ses04F_impro03,M028,neu
Ses04F_impro03,M029,neu
Ses04F_impro03,M030,neu
Ses04F_impro03,M031,neu
Ses04F_impro03,M032,neu
Ses04F_impro03,M033,neu
Ses04F_impro03,M034,neu
Ses04F_impro03,M035,neu
Ses04F_impro03,M036,exc
Ses04F_impro03,M037,exc
Ses04F_impro03,M038,exc
Ses04F_impro03,M039,exc
Ses04F_impro03,M040,exc
Ses04F_impro03,M041,exc
Ses04F_impro03,M042,exc
Ses04F_impro03,M043,exc
Ses04F_impro03,M044,xxx
Ses04F_impro03,M045,xxx
Ses04F_impro03,M046,xxx
Ses04F_impro03,M047,neu
Ses04F_impro03,M048,xxx
Ses04F_impro03,M049,xxx
Ses04F_impro03,M050,xxx
Ses04F_impro04,F000,neu
Ses04F_impro04,F001,fru
Ses04F_impro04,F002,fru
Ses04F_impro04,F003,fru
Ses04F_impro04,F004,fru
Ses04F_impro04,F005,ang
Ses04F_impro04,F006,ang
Ses04F_impro04,F007,fru
Ses04F_impro04,F008,ang
Ses04F_impro04,F009,fru
Ses04F_impro04,F010,xxx
Ses04F_impro04,F011,ang
Ses04F_impro04,F012,fru
Ses04F_impro04,F013,ang
Ses04F_impro04,F014,ang
Ses04F_impro04,F015,ang
Ses04F_impro04,F016,ang
Ses04F_impro04,F017,ang
Ses04F_impro04,F018,ang
Ses04F_impro04,F019,fru
Ses04F_impro04,F020,fru
Ses04F_impro04,F021,fru
Ses04F_impro04,F022,fru
Ses04F_impro04,F023,fru
Ses04F_impro04,F024,fru
Ses04F_impro04,F025,ang
Ses04F_impro04,F026,fru
Ses04F_impro04,F027,fru
Ses04F_impro04,F028,fru
Ses04F_impro04,F029,fru
Ses04F_impro04,F030,ang
Ses04F_impro04,F031,ang
Ses04F_impro04,F032,fru
Ses04F_impro04,F033,fru
Ses04F_impro04,M000,xxx
Ses04F_impro04,M001,neu
Ses04F_impro04,M002,neu
Ses04F_impro04,M003,neu
Ses04F_impro04,M004,neu
Ses04F_impro04,M005,neu
Ses04F_impro04,M006,neu
Ses04F_impro04,M007,neu
Ses04F_impro04,M008,neu
Ses04F_impro04,M009,neu
Ses04F_impro04,M010,fru
Ses04F_impro04,M011,xxx
Ses04F_impro04,M012,xxx
Ses04F_impro04,M013,neu
Ses04F_impro04,M014,neu
Ses04F_impro04,M015,neu
Ses04F_impro04,M016,neu
Ses04F_impro04,M017,neu
Ses04F_impro04,M018,neu
Ses04F_impro04,M019,neu
Ses04F_impro04,M020,neu
Ses04F_impro04,M021,neu
Ses04F_impro04,M022,neu
Ses04F_impro04,M023,neu
Ses04F_impro04,M024,xxx
Ses04F_impro04,M025,fru
Ses04F_impro04,M026,neu
Ses04F_impro04,M027,fru
Ses04F_impro04,M028,neu
Ses04F_impro04,M029,fru
Ses04F_impro04,M030,neu
Ses04F_impro04,M031,neu
Ses04F_impro04,M032,xxx
Ses04F_impro04,M033,neu
Ses04F_impro04,M034,xxx
Ses04F_impro05,F000,fru
Ses04F_impro05,F001,fru
Ses04F_impro05,F002,fru
Ses04F_impro05,F003,fru
Ses04F_impro05,F004,ang
Ses04F_impro05,F005,ang
Ses04F_impro05,F006,ang
Ses04F_impro05,F007,sur
Ses04F_impro05,F008,ang
Ses04F_impro05,F009,ang
Ses04F_impro05,F010,ang
Ses04F_impro05,F011,ang
Ses04F_impro05,F012,ang
Ses04F_impro05,F013,ang
Ses04F_impro05,F014,ang
Ses04F_impro05,F015,ang
Ses04F_impro05,F016,ang
Ses04F_impro05,F017,ang
Ses04F_impro05,F018,ang
Ses04F_impro05,F019,ang
Ses04F_impro05,M000,fru
Ses04F_impro05,M001,fru
Ses04F_impro05,M002,fru
Ses04F_impro05,M003,fru
Ses04F_impro05,M004,xxx
Ses04F_impro05,M005,fru
Ses04F_impro05,M006,fru
Ses04F_impro05,M007,fru
Ses04F_impro05,M008,fru
Ses04F_impro05,M009,fru
Ses04F_impro05,M010,fru
Ses04F_impro05,M011,fru
Ses04F_impro05,M012,fru
Ses04F_impro05,M013,fru
Ses04F_impro05,M014,fru
Ses04F_impro05,M015,fru
Ses04F_impro05,M016,fru
Ses04F_impro05,M017,fru
Ses04F_impro05,M018,fru
Ses04F_impro05,M019,fru
Ses04F_impro05,M020,fru
Ses04F_impro05,M021,fru
Ses04F_impro05,M022,fru
Ses04F_impro05,M023,fru
Ses04F_impro05,M024,fru
Ses04F_impro06,F000,sad
Ses04F_impro06,F001,sad
Ses04F_impro06,F002,sad
Ses04F_impro06,F003,sad
Ses04F_impro06,F004,sad
Ses04F_impro06,F005,sad
Ses04F_impro06,F006,sad
Ses04F_impro06,F007,sad
Ses04F_impro06,F008,hap
Ses04F_impro06,F009,hap
Ses04F_impro06,F010,sad
Ses04F_impro06,M000,sad
Ses04F_impro06,M001,sad
Ses04F_impro06,M002,sad
Ses04F_impro06,M003,sad
Ses04F_impro06,M004,neu
Ses04F_impro06,M005,sad
Ses04F_impro06,M006,neu
Ses04F_impro06,M007,neu
Ses04F_impro06,M008,sad
Ses04F_impro06,M009,sad
Ses04F_impro06,M010,sad
Ses04F_impro06,M011,sad
Ses04F_impro06,M012,neu
Ses04F_impro06,M013,sad
Ses04F_impro06,M014,sad
Ses04F_impro07,F000,exc
Ses04F_impro07,F001,exc
Ses04F_impro07,F002,exc
Ses04F_impro07,F003,exc
Ses04F_impro07,F004,exc
Ses04F_impro07,F005,exc
Ses04F_impro07,F006,exc
Ses04F_impro07,F007,exc
Ses04F_impro07,F008,exc
Ses04F_impro07,F009,exc
Ses04F_impro07,F010,exc
Ses04F_impro07,F011,exc
Ses04F_impro07,F012,exc
Ses04F_impro07,F013,exc
Ses04F_impro07,F014,exc
Ses04F_impro07,F015,exc
Ses04F_impro07,F016,exc
Ses04F_impro07,F017,exc
Ses04F_impro07,F018,exc
Ses04F_impro07,F019,xxx
Ses04F_impro07,F020,xxx
Ses04F_impro07,F021,exc
Ses04F_impro07,F022,exc
Ses04F_impro07,F023,xxx
Ses04F_impro07,F024,exc
Ses04F_impro07,F025,xxx
Ses04F_impro07,F026,xxx
Ses04F_impro07,F027,exc
Ses04F_impro07,F028,exc
Ses04F_impro07,F029,exc
Ses04F_impro07,F030,exc
Ses04F_impro07,F031,exc
Ses04F_impro07,F032,exc
Ses04F_impro07,F033,exc
Ses04F_impro07,F034,xxx
Ses04F_impro07,F035,exc
Ses04F_impro07,F036,exc
Ses04F_impro07,F037,xxx
Ses04F_impro07,F038,exc
Ses04F_impro07,F039,exc
Ses04F_impro07,F040,exc
Ses04F_impro07,F041,exc
Ses04F_impro07,F042,exc
Ses04F_impro07,F043,xxx
Ses04F_impro07,F044,exc
Ses04F_impro07,F045,xxx
Ses04F_impro07,F046,xxx
Ses04F_impro07,F047,exc
Ses04F_impro07,F048,exc
Ses04F_impro07,F049,exc
Ses04F_impro07,F050,exc
Ses04F_impro07,F051,exc
Ses04F_impro07,F052,exc
Ses04F_impro07,F053,xxx
Ses04F_impro07,F054,xxx
Ses04F_impro07,F055,xxx
Ses04F_impro07,F056,xxx
Ses04F_impro07,F057,xxx
Ses04F_impro07,F058,exc
Ses04F_impro07,F059,exc
Ses04F_impro07,F060,exc
Ses04F_impro07,F061,exc
Ses04F_impro07,F062,exc
Ses04F_impro07,F063,exc
Ses04F_impro07,F064,exc
Ses04F_impro07,F065,exc
Ses04F_impro07,F066,exc
Ses04F_impro07,F067,xxx
Ses04F_impro07,F068,xxx
Ses04F_impro07,F069,xxx
Ses04F_impro07,F070,exc
Ses04F_impro07,F071,xxx
Ses04F_impro07,F072,xxx
Ses04F_impro07,F073,xxx
Ses04F_impro07,F074,exc
Ses04F_impro07,F075,xxx
Ses04F_impro07,F076,xxx
Ses04F_impro07,F077,xxx
Ses04F_impro07,F078,exc
Ses04F_impro07,F079,exc
Ses04F_impro07,M000,neu
Ses04F_impro07,M001,exc
Ses04F_impro07,M002,sur
Ses04F_impro07,M003,sur
Ses04F_impro07,M004,xxx
Ses04F_impro07,M005,exc
Ses04F_impro07,M006,exc
Ses04F_impro07,M007,xxx
Ses04F_impro07,M008,xxx
Ses04F_impro07,M009,neu
Ses04F_impro07,M010,xxx
Ses04F_impro07,M011,xxx
Ses04F_impro07,M012,xxx
Ses04F_impro07,M013,neu
Ses04F_impro07,M014,xxx
Ses04F_impro07,M015,xxx
Ses04F_impro07,M016,neu
Ses04F_impro07,M017,neu
Ses04F_impro07,M018,neu
Ses04F_impro07,M019,neu
Ses04F_impro07,M020,neu
Ses04F_impro07,M021,neu
Ses04F_impro07,M022,neu
Ses04F_impro07,M023,neu
Ses04F_impro07,M024,xxx
Ses04F_impro07,M025,xxx
Ses04F_impro07,M026,neu
Ses04F_impro07,M027,xxx
Ses04F_impro07,M028,exc
Ses04F_impro07,M029,xxx
Ses04F_impro07,M030,xxx
Ses04F_impro07,M031,neu
Ses04F_impro07,M032,neu
Ses04F_impro07,M033,neu
Ses04F_impro07,M034,exc
Ses04F_impro07,M035,neu
Ses04F_impro07,M036,exc
Ses04F_impro07,M037,exc
Ses04F_impro07,M038,exc
Ses04F_impro07,M039,exc
Ses04F_impro07,M040,exc
Ses04F_impro07,M041,exc
Ses04F_impro07,M042,exc
Ses04F_impro07,M043,exc
Ses04F_impro07,M044,neu
Ses04F_impro07,M045,exc
Ses04F_impro07,M046,exc
Ses04F_impro07,M047,xxx
Ses04F_impro07,M048,xxx
Ses04F_impro07,M049,exc
Ses04F_impro07,M050,exc
Ses04F_impro07,M051,neu
Ses04F_impro07,M052,xxx
Ses04F_impro07,M053,xxx
Ses04F_impro07,M054,xxx
Ses04F_impro07,M055,xxx
Ses04F_impro07,M056,xxx
Ses04F_impro07,M057,neu
Ses04F_impro07,M058,neu
Ses04F_impro07,M059,neu
Ses04F_impro07,M060,neu
Ses04F_impro07,M061,neu
Ses04F_impro07,M062,neu
Ses04F_impro07,M063,neu
Ses04F_impro07,M064,neu
Ses04F_impro07,M065,xxx
Ses04F_impro07,M066,neu
Ses04F_impro07,M067,neu
Ses04F_impro07,M068,xxx
Ses04F_impro07,M069,xxx
Ses04F_impro07,M070,exc
Ses04F_impro07,M071,neu
Ses04F_impro07,M072,neu
Ses04F_impro07,M073,neu
Ses04F_impro07,M074,xxx
Ses04F_impro07,M075,xxx
Ses04F_impro07,M076,neu
Ses04F_impro07,M077,neu
Ses04F_impro07,M078,xxx
Ses04F_impro07,M079,neu
Ses04F_impro07,M080,neu
Ses04F_impro07,M081,xxx
Ses04F_impro07,M082,neu
Ses04F_impro07,M083,xxx
Ses04F_impro07,M084,xxx
Ses04F_impro07,M085,xxx
Ses04F_impro07,M086,xxx
Ses04F_impro08,F000,hap
Ses04F_impro08,F001,neu
Ses04F_impro08,F002,neu
Ses04F_impro08,F003,fru
Ses04F_impro08,F004,neu
Ses04F_impro08,F005,neu
Ses04F_impro08,F006,neu
Ses04F_impro08,F007,fru
Ses04F_impro08,F008,neu
Ses04F_impro08,F009,neu
Ses04F_impro08,F010,fru
Ses04F_impro08,F011,xxx
Ses04F_impro08,F012,fru
Ses04F_impro08,F013,fru
Ses04F_impro08,F014,fru
Ses04F_impro08,F015,fru
Ses04F_impro08,F016,xxx
Ses04F_impro08,F017,fru
Ses04F_impro08,F018,fru
Ses04F_impro08,F019,fru
Ses04F_impro08,F020,fru
Ses04F_impro08,F021,xxx
Ses04F_impro08,F022,xxx
Ses04F_impro08,F023,ang
Ses04F_impro08,F024,fru
Ses04F_impro08,F025,fru
Ses04F_impro08,M000,fru
Ses04F_impro08,M001,neu
Ses04F_impro08,M002,fru
Ses04F_impro08,M003,fru
Ses04F_impro08,M004,xxx
Ses04F_impro08,M005,fru
Ses04F_impro08,M006,xxx
Ses04F_impro08,M007,fru
Ses04F_impro08,M008,fru
Ses04F_impro08,M009,xxx
Ses04F_impro08,M010,xxx
Ses04F_impro08,M011,xxx
Ses04F_impro08,M012,neu
Ses04F_impro08,M013,ang
Ses04F_impro08,M014,ang
Ses04F_impro08,M015,ang
Ses04F_impro08,M016,ang
Ses04F_impro08,M017,ang
Ses04F_impro08,M018,ang
Ses04F_impro08,M019,ang
Ses04F_impro08,M020,fru
Ses04F_impro08,M021,xxx
Ses04F_impro08,M022,ang
Ses04F_impro08,M023,ang
Ses04F_impro08,M024,ang
Ses04F_impro08,M025,fru
Ses04F_impro08,M026,fru
Ses04F_impro08,M027,fru
Ses04F_impro08,M028,fru
Ses04F_impro08,M029,fru
Ses04F_impro08,M030,fru
Ses04F_impro08,M031,xxx
Ses04F_script01_1,F000,xxx
Ses04F_script01_1,F001,sur
Ses04F_script01_1,F002,xxx
Ses04F_script01_1,F003,xxx
Ses04F_script01_1,F004,sad
Ses04F_script01_1,F005,xxx
Ses04F_script01_1,F006,fru
Ses04F_script01_1,F007,xxx
Ses04F_script01_1,F008,xxx
Ses04F_script01_1,F009,sur
Ses04F_script01_1,F010,xxx
Ses04F_script01_1,F011,ang
Ses04F_script01_1,F012,ang
Ses04F_script01_1,F013,ang
Ses04F_script01_1,F014,ang
Ses04F_script01_1,F015,ang
Ses04F_script01_1,F016,xxx
Ses04F_script01_1,F017,xxx
Ses04F_script01_1,F018,neu
Ses04F_script01_1,F019,ang
Ses04F_script01_1,F020,xxx
Ses04F_script01_1,F021,fru
Ses04F_script01_1,F022,ang
Ses04F_script01_1,F023,ang
Ses04F_script01_1,F024,ang
Ses04F_script01_1,F025,neu
Ses04F_script01_1,F026,xxx
Ses04F_script01_1,F027,fru
Ses04F_script01_1,F028,fru
Ses04F_script01_1,F029,ang
Ses04F_script01_1,F030,ang
Ses04F_script01_1,F031,fru
Ses04F_script01_1,F032,ang
Ses04F_script01_1,F033,xxx
Ses04F_script01_1,F034,xxx
Ses04F_script01_1,F035,ang
Ses04F_script01_1,F036,ang
Ses04F_script01_1,F037,ang
Ses04F_script01_1,F038,fru
Ses04F_script01_1,F039,xxx
Ses04F_script01_1,F040,ang
Ses04F_script01_1,F041,ang
Ses04F_script01_1,F042,ang
Ses04F_script01_1,F043,xxx
Ses04F_script01_1,F044,ang
Ses04F_script01_1,M000,neu
Ses04F_script01_1,M001,xxx
Ses04F_script01_1,M002,xxx
Ses04F_script01_1,M003,xxx
Ses04F_script01_1,M004,sad
Ses04F_script01_1,M005,sad
Ses04F_script01_1,M006,xxx
Ses04F_script01_1,M007,fru
Ses04F_script01_1,M008,fru
Ses04F_script01_1,M009,ang
Ses04F_script01_1,M010,ang
Ses04F_script01_1,M011,xxx
Ses04F_script01_1,M012,ang
Ses04F_script01_1,M013,ang
Ses04F_script01_1,M014,fru
Ses04F_script01_1,M015,fru
Ses04F_script01_1,M016,neu
Ses04F_script01_1,M017,neu
Ses04F_script01_1,M018,fru
Ses04F_script01_1,M019,fru
Ses04F_script01_1,M020,ang
Ses04F_script01_1,M021,ang
Ses04F_script01_1,M022,ang
Ses04F_script01_1,M023,fru
Ses04F_script01_1,M024,fru
Ses04F_script01_1,M025,ang
Ses04F_script01_1,M026,sad
Ses04F_script01_1,M027,fru
Ses04F_script01_1,M028,ang
Ses04F_script01_1,M029,ang
Ses04F_script01_1,M030,ang
Ses04F_script01_1,M031,xxx
Ses04F_script01_1,M032,sad
Ses04F_script01_1,M033,xxx
Ses04F_script01_1,M034,ang
Ses04F_script01_1,M035,fru
Ses04F_script01_1,M036,xxx
Ses04F_script01_1,M037,xxx
Ses04F_script01_1,M038,ang
Ses04F_script01_1,M039,fru
Ses04F_script01_1,M040,fru
Ses04F_script01_1,M041,xxx
Ses04F_script01_1,M042,fru
Ses04F_script01_1,M043,fru
Ses04F_script01_1,M044,xxx
Ses04F_script01_1,M045,xxx
Ses04F_script01_2,F000,ang
Ses04F_script01_2,F001,ang
Ses04F_script01_2,F002,fru
Ses04F_script01_2,F003,xxx
Ses04F_script01_2,F004,xxx
Ses04F_script01_2,F005,ang
Ses04F_script01_2,F006,ang
Ses04F_script01_2,F007,ang
Ses04F_script01_2,F008,ang
Ses04F_script01_2,F009,ang
Ses04F_script01_2,F010,ang
Ses04F_script01_2,F011,fru
Ses04F_script01_2,F012,fru
Ses04F_script01_2,F013,xxx
Ses04F_script01_2,F014,fru
Ses04F_script01_2,F015,xxx
Ses04F_script01_2,F016,ang
Ses04F_script01_2,F017,fru
Ses04F_script01_2,F018,fru
Ses04F_script01_2,F019,fru
Ses04F_script01_2,F020,fru
Ses04F_script01_2,F021,fru
Ses04F_script01_2,M000,neu
Ses04F_script01_2,M001,neu
Ses04F_script01_2,M002,xxx
Ses04F_script01_2,M003,xxx
Ses04F_script01_2,M004,neu
Ses04F_script01_2,M005,xxx
Ses04F_script01_2,M006,fru
Ses04F_script01_2,M007,neu
Ses04F_script01_2,M008,neu
Ses04F_script01_2,M009,fru
Ses04F_script01_2,M010,fru
Ses04F_script01_2,M011,fru
Ses04F_script01_2,M012,fru
Ses04F_script01_2,M013,fru
Ses04F_script01_2,M014,fru
Ses04F_script01_2,M015,fru
Ses04F_script01_2,M016,fru
Ses04F_script01_2,M017,ang
Ses04F_script01_2,M018,fru
Ses04F_script01_3,F000,xxx
Ses04F_script01_3,F001,xxx
Ses04F_script01_3,F002,xxx
Ses04F_script01_3,F003,xxx
Ses04F_script01_3,F004,xxx
Ses04F_script01_3,F005,xxx
Ses04F_script01_3,F006,xxx
Ses04F_script01_3,F007,xxx
Ses04F_script01_3,F008,xxx
Ses04F_script01_3,F009,hap
Ses04F_script01_3,F010,hap
Ses04F_script01_3,F011,xxx
Ses04F_script01_3,F012,hap
Ses04F_script01_3,F013,hap
Ses04F_script01_3,F014,hap
Ses04F_script01_3,F015,hap
Ses04F_script01_3,F016,xxx
Ses04F_script01_3,F017,xxx
Ses04F_script01_3,F018,xxx
Ses04F_script01_3,F019,xxx
Ses04F_script01_3,F020,xxx
Ses04F_script01_3,F021,xxx
Ses04F_script01_3,F022,xxx
Ses04F_script01_3,F023,neu
Ses04F_script01_3,F024,sad
Ses04F_script01_3,F025,xxx
Ses04F_script01_3,F026,xxx
Ses04F_script01_3,F027,xxx
Ses04F_script01_3,F028,xxx
Ses04F_script01_3,F029,xxx
Ses04F_script01_3,F030,hap
Ses04F_script01_3,M000,xxx
Ses04F_script01_3,M001,xxx
Ses04F_script01_3,M002,xxx
Ses04F_script01_3,M003,xxx
Ses04F_script01_3,M004,ang
Ses04F_script01_3,M005,xxx
Ses04F_script01_3,M006,xxx
Ses04F_script01_3,M007,xxx
Ses04F_script01_3,M008,neu
Ses04F_script01_3,M009,hap
Ses04F_script01_3,M010,hap
Ses04F_script01_3,M011,hap
Ses04F_script01_3,M012,xxx
Ses04F_script01_3,M013,xxx
Ses04F_script01_3,M014,neu
Ses04F_script01_3,M015,xxx
Ses04F_script01_3,M016,xxx
Ses04F_script01_3,M017,xxx
Ses04F_script01_3,M018,hap
Ses04F_script01_3,M019,hap
Ses04F_script01_3,M020,hap
Ses04F_script01_3,M021,xxx
Ses04F_script01_3,M022,xxx
Ses04F_script01_3,M023,sad
Ses04F_script01_3,M024,sad
Ses04F_script01_3,M025,fru
Ses04F_script01_3,M026,sad
Ses04F_script01_3,M027,sad
Ses04F_script01_3,M028,sad
Ses04F_script01_3,M029,sad
Ses04F_script01_3,M030,sad
Ses04F_script01_3,M031,sad
Ses04F_script01_3,M032,sad
Ses04F_script01_3,M033,sad
Ses04F_script01_3,M034,sad
Ses04F_script01_3,M035,sad
Ses04F_script01_3,M036,sad
Ses04F_script01_3,M037,xxx
Ses04F_script01_3,M038,xxx
Ses04F_script01_3,M039,sad
Ses04F_script01_3,M040,sad
Ses04F_script01_3,M041,sad
Ses04F_script01_3,M042,xxx
Ses04F_script01_3,M043,sad
Ses04F_script01_3,M044,sad
Ses04F_script01_3,M045,sad
Ses04F_script01_3,M046,xxx
Ses04F_script01_3,M047,hap
Ses04F_script02_1,F000,neu
Ses04F_script02_1,F001,xxx
Ses04F_script02_1,F002,fru
Ses04F_script02_1,F003,xxx
Ses04F_script02_1,F004,xxx
Ses04F_script02_1,F005,xxx
Ses04F_script02_1,F006,xxx
Ses04F_script02_1,F007,ang
Ses04F_script02_1,F008,ang
Ses04F_script02_1,F009,fru
Ses04F_script02_1,F010,fru
Ses04F_script02_1,F011,fru
Ses04F_script02_1,F012,ang
Ses04F_script02_1,F013,ang
